"value","density","param","method"
1.2064128256513,8.50361301677949e-48,"logsigma","True posterior"
1.21442885771543,2.13442773870315e-48,"logsigma","True posterior"
1.22244488977956,5.33822224638334e-49,"logsigma","True posterior"
1.23046092184369,1.33037307554476e-49,"logsigma","True posterior"
1.23847695390782,3.30396798376473e-50,"logsigma","True posterior"
1.24649298597194,8.17725239959862e-51,"logsigma","True posterior"
1.25450901803607,2.01702550395566e-51,"logsigma","True posterior"
1.2625250501002,4.95873207437468e-52,"logsigma","True posterior"
1.27054108216433,1.21508777719389e-52,"logsigma","True posterior"
1.27855711422846,2.96786774218146e-53,"logsigma","True posterior"
1.28657314629258,7.22608541524339e-54,"logsigma","True posterior"
1.29458917835671,1.7538995603852e-54,"logsigma","True posterior"
1.30260521042084,4.243952463491e-55,"logsigma","True posterior"
1.31062124248497,1.02381434327107e-55,"logsigma","True posterior"
1.3186372745491,2.46250560538446e-56,"logsigma","True posterior"
1.32665330661323,5.90552687446117e-57,"logsigma","True posterior"
1.33466933867735,1.41216433828687e-57,"logsigma","True posterior"
1.34268537074148,3.36725838625397e-58,"logsigma","True posterior"
1.35070140280561,8.00666014065519e-59,"logsigma","True posterior"
1.35871743486974,1.89858008436731e-59,"logsigma","True posterior"
1.36673346693387,4.48980571418614e-60,"logsigma","True posterior"
1.374749498998,1.05892573921602e-60,"logsigma","True posterior"
1.38276553106212,2.49092542707596e-61,"logsigma","True posterior"
1.39078156312625,5.84427790650321e-62,"logsigma","True posterior"
1.39879759519038,1.36770762831163e-62,"logsigma","True posterior"
1.40681362725451,3.19275093600602e-63,"logsigma","True posterior"
1.41482965931864,7.43469206213133e-64,"logsigma","True posterior"
1.42284569138277,1.72704495570378e-64,"logsigma","True posterior"
1.43086172344689,4.0022414709321e-65,"logsigma","True posterior"
1.43887775551102,9.25290138694219e-66,"logsigma","True posterior"
1.44689378757515,2.13424039524491e-66,"logsigma","True posterior"
1.45490981963928,4.91150957964956e-67,"logsigma","True posterior"
1.46292585170341,1.12773787247029e-67,"logsigma","True posterior"
1.47094188376753,2.58367481833045e-68,"logsigma","True posterior"
1.47895791583166,5.90634513724293e-69,"logsigma","True posterior"
1.48697394789579,1.34730400132107e-69,"logsigma","True posterior"
1.49498997995992,3.06684961219555e-70,"logsigma","True posterior"
1.50300601202405,6.966482106236e-71,"logsigma","True posterior"
1.51102204408818,1.57921977229785e-71,"logsigma","True posterior"
1.5190380761523,3.5726727197837e-72,"logsigma","True posterior"
1.52705410821643,8.06638417308597e-73,"logsigma","True posterior"
1.53507014028056,1.81766043800894e-73,"logsigma","True posterior"
1.54308617234469,4.08797052993435e-74,"logsigma","True posterior"
1.55110220440882,9.17649139867367e-75,"logsigma","True posterior"
1.55911823647295,2.05604218223666e-75,"logsigma","True posterior"
1.56713426853707,4.59818222821942e-76,"logsigma","True posterior"
1.5751503006012,1.02648186953312e-76,"logsigma","True posterior"
1.58316633266533,2.28738508066342e-77,"logsigma","True posterior"
1.59118236472946,5.08817382343869e-78,"logsigma","True posterior"
1.59919839679359,1.1298760833674e-78,"logsigma","True posterior"
1.60721442885772,2.50470909907863e-79,"logsigma","True posterior"
1.61523046092184,5.54309814505109e-80,"logsigma","True posterior"
1.62324649298597,1.22469418179231e-80,"logsigma","True posterior"
1.6312625250501,2.70142795099316e-81,"logsigma","True posterior"
1.63927855711423,5.94922552256579e-82,"logsigma","True posterior"
1.64729458917836,1.30809496133836e-82,"logsigma","True posterior"
1.65531062124248,2.87170767225199e-83,"logsigma","True posterior"
1.66332665330661,6.29467700718926e-84,"logsigma","True posterior"
1.67134268537074,1.37768181322302e-84,"logsigma","True posterior"
1.67935871743487,3.01076235800759e-85,"logsigma","True posterior"
1.687374749499,6.57000609919882e-86,"logsigma","True posterior"
1.69539078156313,1.43161526051856e-86,"logsigma","True posterior"
1.70340681362725,3.11506756820865e-87,"logsigma","True posterior"
1.71142284569138,6.76859348562478e-88,"logsigma","True posterior"
1.71943887775551,1.4686836273661e-88,"logsigma","True posterior"
1.72745490981964,3.18248117282345e-89,"logsigma","True posterior"
1.73547094188377,6.88683950930894e-90,"logsigma","True posterior"
1.7434869739479,1.48832998222524e-90,"logsigma","True posterior"
1.75150300601202,3.21227063562981e-91,"logsigma","True posterior"
1.75951903807615,6.92415841554541e-92,"logsigma","True posterior"
1.76753507014028,1.49063749179276e-92,"logsigma","True posterior"
1.77555110220441,3.20505388354449e-93,"logsigma","True posterior"
1.78356713426854,6.88279481382799e-94,"logsigma","True posterior"
1.79158316633267,1.47627857100398e-94,"logsigma","True posterior"
1.79959919839679,3.1626672430159e-95,"logsigma","True posterior"
1.80761523046092,6.76749491553578e-96,"logsigma","True posterior"
1.81563126252505,1.44643548419857e-96,"logsigma","True posterior"
1.82364729458918,3.08797806014517e-97,"logsigma","True posterior"
1.83166332665331,6.58507237893442e-98,"logsigma","True posterior"
1.83967935871743,1.40270126839079e-98,"logsigma","True posterior"
1.84769539078156,2.98466150071656e-99,"logsigma","True posterior"
1.85571142284569,6.34391110034421e-100,"logsigma","True posterior"
1.86372745490982,1.3469700726008e-100,"logsigma","True posterior"
